MNM_MM_ID,MNM_MOVIE_ID,MNM_MOVIE_CATEGORY_ID,CREATE_DATE,CREATE_BY,UPDATE_DATE,UPDATE_BY,
10789,5054,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10790,5054,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10791,5055,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10792,5056,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10793,5057,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10794,5058,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10795,5058,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10796,5059,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10797,5060,17,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10798,5061,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10799,5061,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10800,5062,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10801,5062,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10802,5063,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10803,5063,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10804,5063,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10805,5063,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10806,5063,15,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10807,5064,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10808,5064,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10809,5064,19,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10810,5064,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10811,5065,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10812,5065,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10813,5065,19,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10814,5065,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10815,5065,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10816,5066,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10817,5067,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10818,5067,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10819,5068,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10820,5068,19,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10821,5068,12,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10822,5069,2,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10823,5069,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10824,5069,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10825,5070,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10826,5071,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10827,5071,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10828,5071,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10829,5071,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10830,5071,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10831,5071,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10832,5072,11,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10833,5073,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10834,5073,15,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10835,5074,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10836,5075,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10837,5075,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10838,5076,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10839,5076,3,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10840,5076,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10841,5076,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10842,5076,18,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10843,5077,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10844,5077,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10845,5077,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10846,5077,15,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10847,5078,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10848,5079,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10849,5079,11,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10850,5079,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10851,5080,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10852,5080,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10853,5081,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10854,5081,13,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10855,5082,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10856,5082,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10857,5082,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10858,5083,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10859,5083,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10860,5084,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10861,5084,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10862,5084,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10863,5085,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10864,5086,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10865,5087,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10866,5087,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10867,5087,11,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10868,5088,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10869,5088,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10870,5088,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10871,5089,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10872,5089,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10873,5089,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10874,5090,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10875,5091,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10876,5092,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10877,5092,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10878,5093,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10879,5094,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10880,5095,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10881,5095,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10882,5096,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10883,5096,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10884,5096,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10885,5097,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10886,5097,15,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10887,5098,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10888,5098,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10889,5098,12,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10890,5098,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10891,5099,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10892,5099,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10893,5099,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10894,5099,15,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10895,5100,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10896,5100,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10897,5101,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10898,5101,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10899,5102,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10900,5102,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10901,5103,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10902,5103,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10903,5104,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10904,5104,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10905,5105,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10906,5106,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10907,5106,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10908,5107,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10909,5108,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10910,5108,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10911,5109,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10912,5110,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10913,5110,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10914,5111,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10915,5111,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10916,5112,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10917,5112,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10918,5112,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10919,5112,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10920,5113,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10921,5114,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10922,5114,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10923,5115,19,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10924,5116,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10925,5117,13,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10926,5118,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10927,5118,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10928,5119,12,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10929,5119,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10930,5120,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10931,5121,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10932,5122,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10933,5122,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10934,5122,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10935,5123,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10936,5123,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10937,5123,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10938,5124,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10939,5124,2,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10940,5124,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10941,5125,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10942,5125,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10943,5126,13,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10944,5127,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10945,5127,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10946,5127,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10947,5127,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10948,5128,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10949,5128,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10950,5128,11,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10951,5129,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10952,5129,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10953,5129,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10954,5130,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10955,5130,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10956,5130,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10957,5131,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10958,5131,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10959,5132,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10960,5132,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10961,5132,3,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10962,5132,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10963,5132,12,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10964,5133,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10965,5133,12,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10966,5133,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10967,5134,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10968,5135,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10969,5135,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10970,5135,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10971,5135,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10972,5136,2,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10973,5136,3,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10974,5136,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10975,5136,18,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10976,5136,17,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10977,5137,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10978,5137,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10979,5138,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10980,5139,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10981,5139,15,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10982,5139,17,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10983,5140,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10984,5140,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10985,5140,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10986,5141,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10987,5141,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10988,5141,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10989,5142,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10990,5142,12,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10991,5142,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10992,5143,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10993,5143,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10994,5144,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10995,5144,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10996,5144,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10997,5145,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10998,5145,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
10999,5145,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11000,5146,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11001,5146,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11002,5147,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11003,5148,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11004,5148,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11005,5149,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11006,5149,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11007,5150,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11008,5150,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11009,5150,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11010,5150,12,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11011,5151,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11012,5151,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11013,5152,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11014,5153,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11015,5153,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11016,5153,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11017,5154,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11018,5154,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11019,5154,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11020,5155,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11021,5155,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11022,5155,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11023,5156,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11024,5156,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11025,5156,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11026,5156,12,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11027,5156,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11028,5157,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11029,5158,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11030,5158,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11031,5158,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11032,5159,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11033,5159,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11034,5160,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11035,5161,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11036,5161,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11037,5161,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11038,5162,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11039,5162,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11040,5162,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11041,5162,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11042,5163,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11043,5164,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11044,5164,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11045,5164,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11046,5164,15,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11047,5165,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11048,5165,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11049,5166,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11050,5166,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11051,5167,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11052,5168,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11053,5168,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11054,5168,11,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11055,5169,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11056,5169,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11057,5170,13,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11058,5171,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11059,5172,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11060,5172,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11061,5173,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11062,5174,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11063,5174,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11064,5174,15,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11065,5175,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11066,5175,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11067,5175,12,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11068,5176,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11069,5176,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11070,5177,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11071,5177,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11072,5177,15,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11073,5178,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11074,5179,13,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11075,5180,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11076,5180,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11077,5180,11,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11078,5180,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11079,5181,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11080,5181,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11081,5181,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11082,5182,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11083,5182,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11084,5182,19,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11085,5182,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11086,5183,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11087,5184,16,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11088,5184,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11089,5184,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11090,5185,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11091,5186,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11092,5186,5,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11093,5186,18,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11094,5186,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11095,5187,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11096,5187,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11097,5187,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11098,5188,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11099,5189,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11100,5189,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11101,5190,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11102,5190,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11103,5191,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11104,5191,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11105,5191,15,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11106,5192,8,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11107,5192,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11108,5192,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11109,5193,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11110,5194,18,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11111,5194,6,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11112,5194,17,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11113,5195,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11114,5196,12,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11115,5196,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11116,5197,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11117,5198,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11118,5198,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11119,5199,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11120,5200,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11121,5201,4,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11122,5202,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11123,5202,9,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11124,5203,1,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11125,5203,11,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11126,5204,10,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
11127,5205,7,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999,
