MNM_MOVIE_ID,MNM_MOVIE_NAME,MNM_MOVIE_NAME_EN,MNM_MOVIE_DESC,MNM_MOVIE_DESC_EN,MNM_MOVIE_IMG_PATH,MNM_MOVIE_TRAILER_PATH,MNM_MOVIE_MEDIA_PATH,CREATE_DATE,CREATE_BY,UPDATE_DATE,UPDATE_BY
4587,"Lizzie McGuire Movie, The (2003)","Lizzie McGuire Movie, The (2003)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4588,X2: X-Men United (2003),X2: X-Men United (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4589,"Dancer Upstairs, The (2002)","Dancer Upstairs, The (2002)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4590,Owning Mahowny (2003),Owning Mahowny (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4591,Daddy Day Care (2003),Daddy Day Care (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4592,"Man on the Train (Homme du train, L') (2002)","Man on the Train (Homme du train, L') (2002)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4593,"Shape of Things, The (2003)","Shape of Things, The (2003)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4594,"Trip, The (2002)","Trip, The (2002)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4595,101 Reykjavik (101 Reykjavík) (2000),101 Reykjavik (101 Reykjavík) (2000),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4596,"Chorus Line, A (1985)","Chorus Line, A (1985)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4597,Breakin' 2: Electric Boogaloo (1984),Breakin' 2: Electric Boogaloo (1984),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4598,Breakin' (1984),Breakin' (1984),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4599,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4600,"Girls, Les (1957)","Girls, Les (1957)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4601,Gunfight at the O.K. Corral (1957),Gunfight at the O.K. Corral (1957),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4602,High Society (1956),High Society (1956),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4603,Kiss Me Kate (1953),Kiss Me Kate (1953),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4604,"Matrix Reloaded, The (2003)","Matrix Reloaded, The (2003)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4605,Down with Love (2003),Down with Love (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4606,Cinemania (2002),Cinemania (2002),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4607,Friends and Family (2001),Friends and Family (2001),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4608,"Spanish Apartment, The (L'auberge espagnole) (2002)","Spanish Apartment, The (L'auberge espagnole) (2002)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4609,Bruce Almighty (2003),Bruce Almighty (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4610,Gigantic (A Tale of Two Johns) (2002),Gigantic (A Tale of Two Johns) (2002),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4611,Finding Nemo (2003),Finding Nemo (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4612,"Italian Job, The (2003)","Italian Job, The (2003)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4613,Wrong Turn (2003),Wrong Turn (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4614,Capturing the Friedmans (2003),Capturing the Friedmans (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4615,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)","2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4616,Love the Hard Way (2001),Love the Hard Way (2001),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4617,Whale Rider (2002),Whale Rider (2002),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4618,Nevada Smith (1966),Nevada Smith (1966),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4619,Once a Thief (Zong heng si hai) (1991),Once a Thief (Zong heng si hai) (1991),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4620,Silk Stockings (1957),Silk Stockings (1957),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4621,"Crazies, The (a.k.a. Code Name: Trixie) (1973)","Crazies, The (a.k.a. Code Name: Trixie) (1973)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4622,Murder on a Sunday Morning (Un coupable idéal) (2001),Murder on a Sunday Morning (Un coupable idéal) (2001),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4623,"White Sheik, The (Sceicco bianco, Lo) (1952)","White Sheik, The (Sceicco bianco, Lo) (1952)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4624,Treasure Island (1950),Treasure Island (1950),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4625,Animals are Beautiful People (1974),Animals are Beautiful People (1974),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4626,Car Wash (1976),Car Wash (1976),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4627,Destry Rides Again (1939),Destry Rides Again (1939),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4628,"Electric Horseman, The (1979)","Electric Horseman, The (1979)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4629,Gay Purr-ee (1962),Gay Purr-ee (1962),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4630,Intervista (1987),Intervista (1987),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4631,King Rat (1965),King Rat (1965),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4632,Mr. & Mrs. Bridge (1990),Mr. & Mrs. Bridge (1990),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4633,Shenandoah (1965),Shenandoah (1965),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4634,Straight Talk (1992),Straight Talk (1992),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4635,Oscar (1991),Oscar (1991),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4636,"6th Man, The (Sixth Man, The) (1997)","6th Man, The (Sixth Man, The) (1997)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4637,"Far Country, The (1954)","Far Country, The (1954)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4638,"Railway Children, The (1970)","Railway Children, The (1970)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4639,Two Mules for Sister Sara (1970),Two Mules for Sister Sara (1970),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4640,Winchester '73 (1950),Winchester '73 (1950),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4641,Battle Cry (1955),Battle Cry (1955),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4642,"Courtship of Eddie's Father, The (1963)","Courtship of Eddie's Father, The (1963)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4643,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)","Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4644,This Boy's Life (1993),This Boy's Life (1993),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4645,Barton Fink (1991),Barton Fink (1991),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4646,Belle époque (1992),Belle époque (1992),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4647,"Comancheros, The (1961)","Comancheros, The (1961)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4648,Duel at Diablo (1966),Duel at Diablo (1966),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4649,"Flight of the Phoenix, The (1965)","Flight of the Phoenix, The (1965)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4650,From the Terrace (1960),From the Terrace (1960),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4651,"Heaven Knows, Mr. Allison (1957)","Heaven Knows, Mr. Allison (1957)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4652,"Long, Hot Summer, The (1958)","Long, Hot Summer, The (1958)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4653,Music Box (1989),Music Box (1989),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4654,"Blue Max, The (1966)","Blue Max, The (1966)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4655,"Trial, The (Procès, Le) (1962)","Trial, The (Procès, Le) (1962)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4656,"Unforgiven, The (1960)","Unforgiven, The (1960)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4657,Good Burger (1997),Good Burger (1997),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4658,Jubilee (1977),Jubilee (1977),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4659,Mississippi Masala (1991),Mississippi Masala (1991),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4660,Quai des Orfèvres (Jenny Lamour) (1947),Quai des Orfèvres (Jenny Lamour) (1947),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4661,"Stranger Among Us, A (1992)","Stranger Among Us, A (1992)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4662,Chisum (1970),Chisum (1970),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4663,Half Moon Street (1986),Half Moon Street (1986),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4664,"Truce, The (a.k.a. La Tregua) (1996)","Truce, The (a.k.a. La Tregua) (1996)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4665,Shattered (1991),Shattered (1991),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4666,"Song of Bernadette, The (1943)","Song of Bernadette, The (1943)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4667,Thoroughly Modern Millie (1967),Thoroughly Modern Millie (1967),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4668,Dumb and Dumberer: When Harry Met Lloyd (2003),Dumb and Dumberer: When Harry Met Lloyd (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4669,Hollywood Homicide (2003),Hollywood Homicide (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4670,Alex and Emma (2003),Alex and Emma (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4671,Murphy's War (1971),Murphy's War (1971),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4672,28 Days Later (2002),28 Days Later (2002),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4673,Charlie's Angels: Full Throttle (2003),Charlie's Angels: Full Throttle (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4674,Fulltime Killer (Chuen jik sat sau) (2001),Fulltime Killer (Chuen jik sat sau) (2001),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4675,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4676,Made for Each Other (1939),Made for Each Other (1939),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4677,Ring of Terror (1962),Ring of Terror (1962),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4678,You Only Live Once (1937),You Only Live Once (1937),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4679,Anastasia (1956),Anastasia (1956),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4680,Flight of the Intruder (1991),Flight of the Intruder (1991),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4681,"Main Event, The (1979)","Main Event, The (1979)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4682,Man's Favorite Sport? (1964),Man's Favorite Sport? (1964),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4683,Nuts (1987),Nuts (1987),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4684,Scaramouche (1952),Scaramouche (1952),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4685,Start the Revolution Without Me (1970),Start the Revolution Without Me (1970),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4686,"Tenant, The (Locataire, Le) (1976)","Tenant, The (Locataire, Le) (1976)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4687,"Hour of the Pig, The (1993)","Hour of the Pig, The (1993)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4688,"What's Up, Doc? (1972)","What's Up, Doc? (1972)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4689,Hulk (2003),Hulk (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4690,"Legally Blonde 2: Red, White & Blonde (2003)","Legally Blonde 2: Red, White & Blonde (2003)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4691,Sinbad: Legend of the Seven Seas (2003),Sinbad: Legend of the Seven Seas (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4692,Terminator 3: Rise of the Machines (2003),Terminator 3: Rise of the Machines (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4693,Swimming Pool (2003),Swimming Pool (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4694,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Pirates of the Caribbean: The Curse of the Black Pearl (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4695,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)","League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4696,Northfork (2003),Northfork (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4697,Bad Boys II (2003),Bad Boys II (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4698,Johnny English (2003),Johnny English (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4699,Dirty Pretty Things (2002),Dirty Pretty Things (2002),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4700,Little Giants (1994),Little Giants (1994),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4701,"Mouse That Roared, The (1959)","Mouse That Roared, The (1959)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4702,Spencer's Mountain (1963),Spencer's Mountain (1963),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4703,Lara Croft Tomb Raider: The Cradle of Life (2003),Lara Croft Tomb Raider: The Cradle of Life (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4704,Seabiscuit (2003),Seabiscuit (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4705,Spy Kids 3-D: Game Over (2003),Spy Kids 3-D: Game Over (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4706,Camp (2003),Camp (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4707,"Mondays in the Sun (Lunes al sol, Los) (2002)","Mondays in the Sun (Lunes al sol, Los) (2002)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4708,"One, Two, Three (1961)","One, Two, Three (1961)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4709,Remo Williams: The Adventure Begins (1985),Remo Williams: The Adventure Begins (1985),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4710,"What's Up, Tiger Lily? (1966)","What's Up, Tiger Lily? (1966)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4711,White Lightning (1973),White Lightning (1973),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4712,American Wedding (American Pie 3) (2003),American Wedding (American Pie 3) (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4713,Gigli (2003),Gigli (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4714,"Magdalene Sisters, The (2002)","Magdalene Sisters, The (2002)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4715,"Secret Lives of Dentists, The (2002)","Secret Lives of Dentists, The (2002)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4716,Freaky Friday (2003),Freaky Friday (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4717,S.W.A.T. (2003),S.W.A.T. (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4718,"Divorce, Le (2003)","Divorce, Le (2003)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4719,Step Into Liquid (2002),Step Into Liquid (2002),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4720,Accattone (1961),Accattone (1961),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4721,...And God Spoke (1993),...And God Spoke (1993),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4722,Brain Damage (1988),Brain Damage (1988),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4723,"Double Life, A (1947)","Double Life, A (1947)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4724,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)","Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4725,Umberto D. (1952),Umberto D. (1952),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4726,Brother's Keeper (1992),Brother's Keeper (1992),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4727,"Day of the Dolphin, The (1973)","Day of the Dolphin, The (1973)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4728,Freddy vs. Jason (2003),Freddy vs. Jason (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4729,Open Range (2003),Open Range (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4730,Shaolin Soccer (Siu lam juk kau) (2001),Shaolin Soccer (Siu lam juk kau) (2001),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4731,American Splendor (2003),American Splendor (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4732,Agent Cody Banks (2003),Agent Cody Banks (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4733,Hot Dog... The Movie (1984),Hot Dog... The Movie (1984),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4734,House of Wax (1953),House of Wax (1953),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4735,"Inn of the Sixth Happiness, The (1958)","Inn of the Sixth Happiness, The (1958)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4736,"Sure Thing, The (1985)","Sure Thing, The (1985)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4737,Valley Girl (1983),Valley Girl (1983),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4738,Wait Until Dark (1967),Wait Until Dark (1967),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4739,Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000),Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4740,Tokyo Story (Tôkyô monogatari) (1953),Tokyo Story (Tôkyô monogatari) (1953),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4741,"Green Ray, The (Rayon vert, Le) (1986)","Green Ray, The (Rayon vert, Le) (1986)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4742,THX 1138 (1971),THX 1138 (1971),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4743,Valley of the Dolls (1967),Valley of the Dolls (1967),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4744,Kind Hearts and Coronets (1949),Kind Hearts and Coronets (1949),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4745,10 (1979),10 (1979),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4746,Tremors (1990),Tremors (1990),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4747,"Pink Panther, The (1963)","Pink Panther, The (1963)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4748,"Pink Panther Strikes Again, The (1976)","Pink Panther Strikes Again, The (1976)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4749,Commando (1985),Commando (1985),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4750,Dracula (1979),Dracula (1979),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4751,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)","Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4752,Ikiru (1952),Ikiru (1952),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4753,"Angel at My Table, An (1990)","Angel at My Table, An (1990)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4754,Incident at Oglala (1992),Incident at Oglala (1992),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4755,"Handmaid's Tale, The (1990)","Handmaid's Tale, The (1990)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4756,Revolution OS (2001),Revolution OS (2001),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4757,Fire (1996),Fire (1996),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4758,Death in Venice (Morte a Venezia) (1971),Death in Venice (Morte a Venezia) (1971),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4759,"Medallion, The (2003)","Medallion, The (2003)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4760,Don't Tempt Me (Sin noticias de Dios) (2001),Don't Tempt Me (Sin noticias de Dios) (2001),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4761,Jeepers Creepers 2 (2003),Jeepers Creepers 2 (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4762,"Order, The (2003)","Order, The (2003)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4763,Taking Sides (2001),Taking Sides (2001),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4764,Cabin Fever (2002),Cabin Fever (2002),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4765,Matchstick Men (2003),Matchstick Men (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4766,Once Upon a Time in Mexico (2003),Once Upon a Time in Mexico (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4767,Dummy (2002),Dummy (2002),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4768,Lost in Translation (2003),Lost in Translation (2003),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4769,Millennium Actress (Sennen joyû) (2001),Millennium Actress (Sennen joyû) (2001),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4770,Gotcha! (1985),Gotcha! (1985),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4771,Once Upon a Time in China (Wong Fei Hung) (1991),Once Upon a Time in China (Wong Fei Hung) (1991),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4772,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4773,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4774,Paper Moon (1973),Paper Moon (1973),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4775,Sgt. Pepper's Lonely Hearts Club Band (1978),Sgt. Pepper's Lonely Hearts Club Band (1978),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4776,"Ugly American, The (1963)","Ugly American, The (1963)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4777,Convoy (1978),Convoy (1978),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4778,Day of the Dead (1985),Day of the Dead (1985),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4779,"Hello, Dolly! (1969)","Hello, Dolly! (1969)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4780,"Rose, The (1979)","Rose, The (1979)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4781,At War with the Army (1950),At War with the Army (1950),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4782,Jungle Book (1942),Jungle Book (1942),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4783,Once Bitten (1985),Once Bitten (1985),,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
4784,"Brood, The (1979)","Brood, The (1979)",,,,,,2017-05-01 00:00:00,1,2017-05-02 00:00:00,9999999
